i,j,map,prob_of_b_east_given_intended,prob_of_b_north_given_intended,prob_of_b_south_given_intended,prob_of_b_west_given_intended,prob_of_d_east_given_intended,prob_of_d_north_given_intended,prob_of_d_south_given_intended,prob_of_d_west_given_intended,prob_of_EDGE_east_given_intended,prob_of_EDGE_north_given_intended,prob_of_EDGE_south_given_intended,prob_of_EDGE_west_given_intended,prob_of_f_east_given_intended,prob_of_f_north_given_intended,prob_of_f_south_given_intended,prob_of_f_west_given_intended,prob_of_g_east_given_intended,prob_of_g_north_given_intended,prob_of_g_south_given_intended,prob_of_g_west_given_intended,prob_of_m_east_given_intended,prob_of_m_north_given_intended,prob_of_m_south_given_intended,prob_of_m_west_given_intended,prob_of_r_east_given_intended,prob_of_r_north_given_intended,prob_of_r_south_given_intended,prob_of_r_west_given_intended,prob_of_w_east_given_intended,prob_of_w_north_given_intended,prob_of_w_south_given_intended,prob_of_w_west_given_intended,intended
19,4,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
19,5,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
19,6,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,7,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,8,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,9,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,10,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,11,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,12,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,13,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,14,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,15,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,16,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,17,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,18,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,19,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
19,20,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
19,21,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
19,22,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
19,23,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
20,0,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
20,1,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
20,2,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
20,3,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
20,4,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
20,5,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
20,6,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,7,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,8,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,9,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,10,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,11,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,12,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,13,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,14,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,15,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,16,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,17,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,18,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,19,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
20,20,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
20,21,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
20,22,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
20,23,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
21,0,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
21,1,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
21,2,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
21,3,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
21,4,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
21,5,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
21,6,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,7,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,8,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,9,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,10,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,11,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,12,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,13,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,14,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,15,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,16,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,17,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,18,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,19,Route6,0.0101522843,0,0.0406091371,0,0.8426395939,0.7868020305,0.7868020305,0.8426395939,0,0,0,0,0.0101522843,0,0,0.0152284264,0.1370558376,0.2131979695,0.0710659898,0.1421319797,0,0,0,0,0,0,0.076142132,0,0,0,0.0253807107,0,d
21,20,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
21,21,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
21,22,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
21,23,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
22,0,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
22,1,Route6,0.0107142857,0,0,0.025,0.0107142857,0,0,0.0071428571,0.1428571429,0.0357142857,0.0642857143,0.1357142857,0.7214285714,0.8857142857,0.8857142857,0.7214285714,0.0928571429,0.05,0.05,0.1071428571,0,0,0,0,0.0071428571,0,0,0.0035714286,0.0142857143,0.0285714286,0,0,f
22,2,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,3,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,4,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,5,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,6,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,7,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,8,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,9,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,10,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,11,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,12,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,13,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,14,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
22,15,Route6,0.0089285714,0.0119047619,0.005952381,0.005952381,0.0833333333,0.0416666667,0.125,0.0803571429,0,0.0148809524,0,0,0.0892857143,0.0416666667,0.0416666667,0.0773809524,0.8125,0.7619047619,0.7619047619,0.8125,0,0,0,0,0.005952381,0.0863095238,0.0416666667,0.005952381,0,0.0416666667,0.0238095238,0.0178571429,g
